Date,base_delay_ret,gate,ret
2025-12-11,0.0411172802835608,1.0,0.0411172802835608
2025-12-12,0.0154090426480721,1.0,0.0154090426480721
2025-12-15,0.268824830135644,1.0,0.268824830135644
2025-12-16,0.1476510287870541,1.0,0.1476510287870541
2025-12-17,0.2112277606089474,1.0,0.2112277606089474
2025-12-18,0.2856287043541192,1.0,0.2856287043541192
2025-12-19,0.2512268085916133,1.0,0.2512268085916133
2025-12-22,0.2812400246494149,1.0,0.2812400246494149
2025-12-23,0.1587562986163538,1.0,0.1587562986163538
2025-12-24,0.170644329344864,1.0,0.170644329344864
2025-12-25,0.0549786454798033,1.0,0.0549786454798033
2025-12-26,0.1564750444198519,1.0,0.1564750444198519
2025-12-29,0.1467562714352252,1.0,0.1467562714352252
2025-12-30,0.1892815260489498,1.0,0.1892815260489498
2025-12-31,0.1748425099492662,1.0,0.1748425099492662
2026-01-05,0.2556264255914757,1.0,0.2556264255914757
2026-01-06,0.1592293520867501,1.0,0.1592293520867501
2026-01-07,0.1270694693165411,1.0,0.1270694693165411
2026-01-08,0.0923444398890061,1.0,0.0923444398890061
2026-01-09,0.0243326238378724,1.0,0.0243326238378724
2026-01-12,0.0700625370223425,1.0,0.0700625370223425
2026-01-13,0.077792732845894,1.0,0.077792732845894
2026-01-14,0.0039655684242025,1.0,0.0039655684242025
2026-01-15,-0.05972418434886,1.0,-0.05972418434886
2026-01-16,0.0254744570590135,1.0,0.0254744570590135
2026-01-19,0.0403924400996078,1.0,0.0403924400996078
2026-01-20,0.0821217782548823,1.0,0.0821217782548823
2026-01-21,0.1014408478527862,1.0,0.1014408478527862
2026-01-22,-0.0023497432187368,1.0,-0.0023497432187368
2026-01-23,-0.1233995376451881,0.2,-0.02467990752903762
2026-01-26,0.0473138916001664,1.0,0.0473138916001664
2026-01-27,0.0552488240668149,1.0,0.0552488240668149
2026-01-28,0.1467990265550298,1.0,0.1467990265550298
2026-01-29,0.0872585495042709,1.0,0.0872585495042709
2026-01-30,-0.0062269383461603,1.0,-0.0062269383461603
2026-02-02,0.0220471354045522,1.0,0.0220471354045522
2026-02-03,0.15909141756476,1.0,0.15909141756476
2026-02-04,0.0348445739576572,1.0,0.0348445739576572
2026-02-05,0.1714509672057231,1.0,0.1714509672057231
2026-02-06,0.0270792640044872,1.0,0.0270792640044872
2026-02-09,-0.0292462016098505,1.0,-0.0292462016098505
2026-02-10,-0.0481949590599398,1.0,-0.0481949590599398
2026-02-11,-0.0212079357814239,0.6,-0.012724761468854338
2026-02-12,0.0675997182029271,1.0,0.0675997182029271
2026-02-13,0.1308684697642217,1.0,0.1308684697642217
2026-02-24,0.0637605309988089,1.0,0.0637605309988089
2026-02-25,0.0304701702230122,1.0,0.0304701702230122
2026-02-26,0.0082050128289745,1.0,0.0082050128289745
2026-02-27,-0.0114047490916469,1.0,-0.0114047490916469
2026-03-02,0.0236091914290534,1.0,0.0236091914290534
2026-03-03,0.0611957747301418,1.0,0.0611957747301418
2026-03-04,-0.0375191570121741,0.6,-0.02251149420730446
2026-03-05,-0.030135858326422,0.2,-0.0060271716652844
2026-03-06,0.0609088040177919,1.0,0.0609088040177919
2026-03-09,0.0048198985939104,1.0,0.0048198985939104
2026-03-10,0.0427456571235759,1.0,0.0427456571235759
2026-03-11,-0.024727870596849,0.2,-0.0049455741193698
2026-03-12,0.0382484293716012,1.0,0.0382484293716012
2026-03-13,0.0243039815362926,1.0,0.0243039815362926
2026-03-16,-0.0171254694259171,0.2,-0.00342509388518342
2026-03-17,-0.0016759919814768,0.2,-0.00033519839629536
2026-03-18,0.0303669193390449,1.0,0.0303669193390449
2026-03-19,0.0580839942122235,1.0,0.0580839942122235
2026-03-20,0.0422244808948598,1.0,0.0422244808948598
2026-03-23,-0.0250099891711106,0.2,-0.00500199783422212
2026-03-24,0.076781898836852,1.0,0.076781898836852
2026-03-25,-0.10956173376287,0.2,-0.021912346752574002
2026-03-26,-0.0547129511321753,0.2,-0.01094259022643506
2026-03-27,-0.0275715505992467,0.2,-0.00551431011984934
2026-03-30,-0.0278319497149734,0.2,-0.00556638994299468
2026-03-31,-0.0792525555383671,0.2,-0.01585051110767342
2026-04-01,-0.1331995711321725,0.2,-0.026639914226434504
2026-04-02,-0.0495796350991747,0.2,-0.00991592701983494
2026-04-03,-0.0012648716595785,0.2,-0.0002529743319157
2026-04-07,0.0714091634157692,1.0,0.0714091634157692
2026-04-08,0.0241511774768066,1.0,0.0241511774768066
2026-04-09,0.0700465598841488,1.0,0.0700465598841488
2026-04-10,0.1349327032954304,1.0,0.1349327032954304
2026-04-13,0.0824740515769476,1.0,0.0824740515769476
2026-04-14,-0.0295593454462188,0.2,-0.00591186908924376
2026-04-15,-0.0160157140539431,0.2,-0.0032031428107886202
2026-04-16,0.0331160782121299,0.2,0.00662321564242598
2026-04-17,0.0326975624838981,0.2,0.006539512496779621
2026-04-20,0.1616574535229272,1.0,0.1616574535229272
2026-04-21,0.0465670636730533,1.0,0.0465670636730533
2026-04-22,0.1281954343223812,1.0,0.1281954343223812
2026-04-23,0.0654928005261805,1.0,0.0654928005261805
