Date,ret,limit_weight_share,one_line_like_weight_share,n_limit,n_one_line_like,protocol
2024-05-20,0.002488538333591197,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-05-21,-0.018859451645276724,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-05-22,-0.04482462008767383,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-05-23,-0.04949121763035215,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-05-24,0.025888919676419098,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-05-27,-0.056858603341429115,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-05-28,-0.06690621209134442,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-05-29,-0.04990395740656519,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-05-30,-0.0419846339983491,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-05-31,-0.07945380811838904,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-03,-0.013221126894920738,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-04,0.2746954247172613,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-05,-0.02118722603332103,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-06,0.05579986358699923,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-07,-0.020745985797165727,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-11,0.02872769662999891,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-12,0.04071841017303923,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-13,-0.02124488248500674,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-14,-0.03198073113377213,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-17,-0.05439009243568008,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-18,-0.029123573288855245,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-19,-0.01870396328619065,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-20,0.02896229703200955,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-21,0.10994539434403436,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-24,0.08656002099416166,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-25,0.07720533742421261,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-26,0.055434040406280305,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-27,-0.02277282517001261,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-06-28,0.11261237975118757,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-01,0.03691248831756644,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-02,-0.007315575692991661,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-03,-0.03426458670521053,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-04,-0.048106191893906004,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-05,-0.0044140578192228925,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-08,-0.000596417248361295,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-09,0.041206799636223784,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-10,0.23367971168926208,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-11,0.096943374249363,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-12,0.05230039201104471,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-15,0.012535220523626841,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-16,0.008872713450304052,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-17,-0.02726353955093097,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-18,-0.06311791306449259,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-19,-0.041378796998749356,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-22,-0.0771317949557098,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-23,0.2642382544777132,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-24,0.10328073954435463,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-25,0.03396302199754506,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-26,0.04370642736509966,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-29,0.05068175831098715,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-30,0.025114412080137195,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-07-31,-0.0021758699212671463,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-01,-0.03595255060683291,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-02,-0.08060942715516284,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-05,-0.005131657955765422,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-06,0.030156772928012998,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-07,-0.039166986234460945,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-08,-0.04521589998696473,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-09,-0.0501963673050859,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-12,0.01311841304984914,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-13,-0.019556755642320497,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-14,0.016594441795059065,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-15,-0.03265472983313503,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-16,-0.08362304240831374,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-19,0.21308289528552707,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-20,0.06130695923048802,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-21,0.1289434313993922,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-22,0.12231272571995254,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-23,0.07486944965179997,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-26,0.09062052237258089,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-27,-0.015507402289904796,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-28,-0.07124855070915802,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-29,0.02122709231738405,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-08-30,-0.04369447277821551,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-02,0.15379537529730017,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-03,0.06024238230518668,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-04,-0.016180948803959427,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-05,-0.06399967787393662,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-06,-0.05065884651892547,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-09,0.03657561749858939,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-10,0.07321462447946796,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-11,0.2375957545169021,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-12,0.11184945394238197,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-13,0.09979770163329905,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-18,0.2524177300572965,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-19,0.22472053888686527,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-20,0.12913628834260663,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-23,0.11343396512888146,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-24,0.24721788729035904,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-25,0.20945848226179997,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-26,0.06607190168088392,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-27,0.006357778993435884,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-09-30,0.007891268340681568,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-08,-0.030362827909951328,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-09,0.10794392824161113,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-10,0.014334237141004935,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-11,-0.009530816087761844,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-14,0.5964281443727769,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-15,0.46579663502825963,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-16,0.25321229067287254,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-17,0.23230052787387145,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-18,0.3065323124616894,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-21,0.29010606785433735,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-22,0.2826043176098816,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-23,0.2706697615140315,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-24,0.2737878344309005,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-25,0.19034378436248944,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-28,0.09353021111716037,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-29,0.038771700881854325,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-30,0.039339195437669935,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-10-31,0.1734876903970211,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-01,0.14561180962702097,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-04,0.20239861881048005,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-05,0.10302162258975944,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-06,0.04115343633926581,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-07,0.000170237748543062,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-08,0.04087138144915998,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-11,-8.430530515428112e-06,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-12,-0.06714671043140547,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-13,0.11955308491435239,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-14,0.11448791450099292,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-15,0.2352990287172142,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-18,0.1542539655796986,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-19,0.11690487117760733,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-20,0.06113046285171901,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-21,0.03533927812105908,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-22,0.04143807970435054,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-25,-0.03935828920653149,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-26,0.0149991488993017,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-27,0.24400410350689503,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-28,0.029072011457420145,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-11-29,0.02149415210380012,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-02,0.024254666251244297,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-03,0.03048400037892892,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-04,-0.0042693863085756095,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-05,0.006234799872145039,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-06,-0.010979509556887836,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-09,-0.017492625484380905,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-10,0.04554102867106618,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-11,0.0731050551729954,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-12,0.10842967184017373,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-13,0.108462637816323,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-16,-0.012449858566111537,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-17,-0.0018763940767236819,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-18,-0.02348019736256281,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-19,-0.05624264206307959,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-20,-0.04589168514088849,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-23,-0.0486439970115527,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-24,0.004830255480023621,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-25,-0.14982275556162575,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-26,-0.03108634225636732,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-27,0.03703487877904536,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-30,0.05136322675408082,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2024-12-31,0.12531914797161817,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-02,0.010669858361436873,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-03,0.09852784649922094,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-06,-0.021858113659999467,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-07,-0.01149552304438804,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-08,-0.07203691951120766,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-09,-0.09657081235237779,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-10,0.22409526202022298,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-13,0.0329212526744477,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-14,0.0191945092015734,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-15,-0.009195747868710025,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-16,-0.05083250567535821,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-17,-0.06691744359514241,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-20,0.06307595318934879,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-21,-0.03120696597066246,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-22,-0.05735885935519066,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-23,-0.04886538238205441,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-24,0.08691813015752409,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-01-27,0.27220761495417456,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-05,0.1895291210060461,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-06,0.11718310913312426,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-07,0.12700738990768012,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-10,0.12207843674224783,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-11,0.023362561679935393,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-12,0.04498105679095468,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-13,0.25972305949567726,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-14,0.01759748646191606,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-17,-0.01053957201517045,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-18,0.1013693004782575,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-19,-0.027691947631427048,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-20,-0.013148979318817856,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-21,-0.03085782159261305,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-24,-0.04952273365407842,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-25,-0.05131335773760052,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-26,-0.07615843243096186,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-27,-0.06095629259356117,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-02-28,8.327564910775724e-05,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-03,-0.06119496163156018,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-04,-0.033287780186285754,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-05,-0.07147497989608223,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-06,-0.044230638001660806,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-07,0.11359202804812915,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-10,0.07756628594259418,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-11,-0.03357105804639316,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-12,-0.038484683872476846,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-13,0.04120505469352533,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-14,0.032685239498679144,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-17,0.08554312486794013,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-18,0.0005972044286647098,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-19,-0.0026355975921032782,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-20,0.003873985962285219,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-21,-0.0567358847093917,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-24,-0.06849173104555029,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-25,-0.05784152823981033,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-26,-0.03156534166777938,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-27,-0.06965088264873087,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-28,0.08014544221004517,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-03-31,-0.0013312955323010617,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-01,0.016414875170317766,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-02,0.18911612167193323,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-03,0.05934819614372003,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-07,0.05994613218765349,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-08,0.13382699176970198,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-09,0.053843611447693944,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-10,-0.032451273626708556,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-11,0.02166939308045876,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-14,-0.048102116001347096,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-15,-0.028525623603248625,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-16,-0.010818591048079989,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-17,-0.012743703793731286,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-18,-0.06358520770502608,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-21,-0.030732781103351293,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-22,-0.07367035700329633,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-23,-0.050316027400699716,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-24,-0.04584565817851715,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-25,0.032468766992807485,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-28,0.033084194054311,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-29,0.05735094435356392,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-04-30,0.006140032397625916,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-06,-0.013698172164761812,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-07,0.0034522632560000967,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-08,0.0013805322923965155,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-09,0.09539036963715751,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-12,0.11779657593924157,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-13,0.19369488057018544,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-14,0.04045342405265465,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-15,0.07462300977450129,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-16,0.04694360572951953,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-19,0.11763011634116993,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-20,0.02843008117523161,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-21,0.0006561599543238411,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-22,-0.0035740424787702968,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-23,0.04223891246439128,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-26,-0.0011428752258378133,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-27,0.07051000963402114,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-28,0.03740949707077439,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-29,0.0005886463181679558,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-05-30,-0.049529406441484757,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-03,0.12170982964913521,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-04,-0.08031010755514031,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-05,0.2075733588385639,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-06,0.055783031656683066,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-09,0.1062307808129189,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-10,0.030961876185267235,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-11,-0.06356128454562529,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-12,-0.07872182885770358,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-13,-0.06532987905223801,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-16,0.0831432661093676,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-17,-0.047499385025158006,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-18,-0.022104197199932667,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-19,0.062329417024441565,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-20,0.14531632513941933,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-23,0.02071260844830232,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-24,0.023553231840139927,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-25,-0.036955179969321156,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-26,-0.032775586540094284,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-27,-0.027837888417922327,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-06-30,0.055878271211880035,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-01,-0.029874659205825407,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-02,-0.07475096712682598,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-03,0.0402013613966465,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-04,0.12792804645960718,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-07,0.03290683614999528,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-08,0.05639466777497916,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-09,0.257726380967111,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-10,0.1781027461587464,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-11,0.21238113943550996,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-14,0.28010332418101824,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-15,0.2489173918302408,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-16,0.4923330435118248,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-17,0.14478772398851963,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-18,0.028175672808444564,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-21,0.08561303380323022,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-22,0.027245934936583407,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-23,0.04364210444098499,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-24,0.042828187577016015,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-25,0.024873560500781596,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-28,-0.0023609623046308417,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-29,0.029331185590576417,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-30,-0.07881449801435526,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-07-31,0.029704388879736088,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-08-01,0.01221341935870079,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-08-04,-0.039338492683364756,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-08-05,-0.039699702677203914,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-08-06,0.112988951028031,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-08-07,0.2011444766501425,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
2025-08-08,0.14975888156632958,0.0,0.0,0.0,0.0,exclude_one_line_like_renorm
