Date,model,nav,drawdown
2024-06-28,Current PG Gate,7.133473565116741,0.0
2024-07-01,Current PG Gate,7.393818151006984,0.0
2024-07-02,Current PG Gate,7.337294381851316,-0.007644733478868404
2024-07-03,Current PG Gate,7.083520514803198,-0.041967171746241205
2024-07-04,Current PG Gate,6.739249571000997,-0.08852916945446376
2024-07-05,Current PG Gate,6.732799404679163,-0.08940154231921371
2024-07-08,Current PG Gate,6.731370093111243,-0.08959485402079037
2024-07-09,Current PG Gate,6.786174683489582,-0.08218263623844269
2024-07-10,Current PG Gate,8.368583422448141,0.0
2024-07-11,Current PG Gate,9.177741460371601,0.0
2024-07-12,Current PG Gate,9.655202306922908,0.0
2024-07-15,Current PG Gate,9.771574644772821,0.0
2024-07-16,Current PG Gate,9.853565101493153,0.0
2024-07-17,Current PG Gate,9.580076942225652,-0.027755249643203528
2024-07-18,Current PG Gate,8.9726118328036,-0.08940452106578745
2024-07-19,Current PG Gate,8.597248762832038,-0.12749865918790548
2024-07-22,Current PG Gate,7.932057601889433,-0.1950063230731125
2024-07-23,Current PG Gate,8.350455018765544,-0.1525447964513713
2024-07-24,Current PG Gate,9.210804587699762,-0.06523126474254382
2024-07-25,Current PG Gate,9.521327158464894,-0.03371753670942035
2024-07-26,Current PG Gate,9.932719869367576,0.0
2024-07-29,Current PG Gate,10.433127314616709,0.0
2024-07-30,Current PG Gate,10.690112452317912,0.0
2024-07-31,Current PG Gate,10.665081920391865,-0.0023414657271093597
2024-08-01,Current PG Gate,10.276312703111854,-0.038708643248774655
2024-08-02,Current PG Gate,9.444596442108454,-0.11651102977306815
2024-08-05,Current PG Gate,9.391407705416288,-0.12148653746107496
2024-08-06,Current PG Gate,9.669926572699984,-0.095432661178108
2024-08-07,Current PG Gate,9.289024907878337,-0.13106387333987124
2024-08-08,Current PG Gate,8.865727578453242,-0.1706609618937257
2024-08-09,Current PG Gate,8.775866061486937,-0.17906700227609984
2024-08-12,Current PG Gate,8.798013562053955,-0.17699522794577316
2024-08-13,Current PG Gate,8.623049343030372,-0.193362148294272
2024-08-14,Current PG Gate,8.650806145187891,-0.19076565529372358
2024-08-15,Current PG Gate,8.365283463194801,-0.21747469911965456
2024-08-16,Current PG Gate,8.224930442366864,-0.23060393620242303
2024-08-19,Current PG Gate,8.574626392268419,-0.19789184346613653
2024-08-20,Current PG Gate,9.09698261508032,-0.1490283516046791
2024-08-21,Current PG Gate,10.266450740964837,-0.039631174437385286
2024-08-22,Current PG Gate,11.519394190819803,0.0
2024-08-23,Current PG Gate,12.377187210262695,0.0
2024-08-26,Current PG Gate,13.493809860469531,0.0
2024-08-27,Current PG Gate,13.281828881264346,-0.01570949801406263
2024-08-28,Current PG Gate,12.334100722733274,-0.08594378827981386
2024-08-29,Current PG Gate,12.589750767066487,-0.0669980607961217
2024-08-30,Current PG Gate,12.03679111232714,-0.10797682516712825
2024-09-02,Current PG Gate,13.881987159847192,0.0
2024-09-03,Current PG Gate,14.713893458789158,0.0
2024-09-04,Current PG Gate,14.46845175529812,-0.016680948803827755
2024-09-05,Current PG Gate,13.53532055903841,-0.08009932266070219
2024-09-06,Current PG Gate,12.844507670109264,-0.12704902301458765
2024-09-09,Current PG Gate,12.937182379244542,-0.12075057390627775
2024-09-10,Current PG Gate,13.87842943533252,-0.056780622056059826
2024-09-11,Current PG Gate,17.16894613964592,0.0
2024-09-12,Current PG Gate,19.085692671298823,0.0
2024-09-13,Current PG Gate,20.983346925146336,0.0
2024-09-18,Current PG Gate,26.271315139935304,0.0
2024-09-19,Current PG Gate,32.17177609070532,0.0
2024-09-20,Current PG Gate,36.31615040519548,0.0
2024-09-23,Current PG Gate,40.42905988760282,0.0
2024-09-24,Current PG Gate,50.41187589318929,0.0
2024-09-25,Current PG Gate,60.94823557007977,0.0
2024-09-26,Current PG Gate,64.95371556072533,0.0
2024-09-27,Current PG Gate,65.34230663077452,0.0
2024-09-30,Current PG Gate,65.84183028610693,0.0
2024-10-08,Current PG Gate,63.81698581362524,-0.030753161989619637
2024-10-09,Current PG Gate,70.67700155177357,0.0
2024-10-10,Current PG Gate,71.65476395165598,0.0
2024-10-11,Current PG Gate,70.95392188360552,-0.009780816088143185
2024-10-14,Current PG Gate,113.23736088767363,0.0
2024-10-15,Current PG Gate,165.9469714103043,0.0
2024-10-16,Current PG Gate,207.93326861443362,0.0
2024-10-17,Current PG Gate,256.19601909411716,0.0
2024-10-18,Current PG Gate,334.6655527087062,0.0
2024-10-21,Current PG Gate,431.6344355853419,0.0
2024-10-22,Current PG Gate,553.570225675647,0.0
2024-10-23,Current PG Gate,703.3758608776059,0.0
2024-10-24,Current PG Gate,895.8624350316671,0.0
2024-10-25,Current PG Gate,1066.1343825311667,0.0
2024-10-28,Current PG Gate,1165.6224650696183,0.0
2024-10-29,Current PG Gate,1210.519899644836,0.0
2024-10-30,Current PG Gate,1257.7109956377046,0.0
2024-10-31,Current PG Gate,1475.4392150232125,0.0
2024-11-01,Current PG Gate,1689.7571707351974,0.0
2024-11-04,Current PG Gate,2031.220356441536,0.0
2024-11-05,Current PG Gate,2239.848855405821,0.0
2024-11-06,Current PG Gate,2331.5635960109657,0.0
2024-11-07,Current PG Gate,2331.2922217677137,-0.00011639152529074881
2024-11-08,Current PG Gate,2425.933506096661,0.0
2024-11-11,Current PG Gate,2424.7507334616193,-0.00048755360856722607
2024-11-12,Current PG Gate,2261.157476974924,-0.0679227310672923
2024-11-13,Current PG Gate,2530.355295787984,0.0
2024-11-14,Current PG Gate,2818.788349118754,0.0
2024-11-15,Current PG Gate,3480.637144536935,0.0
2024-11-18,Current PG Gate,4017.1080108312376,0.0
2024-11-19,Current PG Gate,4486.345163308476,0.0
2024-11-20,Current PG Gate,4759.007039150711,0.0
2024-11-21,Current PG Gate,4926.302384489758,0.0
2024-11-22,Current PG Gate,5129.027989307097,0.0
2024-11-25,Current PG Gate,4926.031017356442,-0.039578058917568715
2024-11-26,Current PG Gate,4997.761525430286,-0.025592853880008648
2024-11-27,Current PG Gate,6214.736966076114,0.0
2024-11-28,Current PG Gate,6393.237866612894,0.0
2024-11-29,Current PG Gate,6527.458548145312,0.0
2024-12-02,Current PG Gate,6683.978351453955,0.0
2024-12-03,Current PG Gate,6885.952842524445,0.0
2024-12-04,Current PG Gate,6853.7541929001545,-0.0046759904345331504
2024-12-05,Current PG Gate,6893.83093510432,0.0
2024-12-06,Current PG Gate,6815.639410460941,-0.011342245752679725
2024-12-09,Current PG Gate,6694.136425862269,-0.028967131791001632
2024-12-10,Current PG Gate,6995.943621554804,0.0
2024-12-11,Current PG Gate,7504.676528335152,0.0
2024-12-12,Current PG Gate,8316.583333157121,0.0
2024-12-13,Current PG Gate,9216.042938684921,0.0
2024-12-16,Current PG Gate,9098.202849247713,-0.01278640846415402
2024-12-17,Current PG Gate,9078.007262603429,-0.014977759652364364
2024-12-18,Current PG Gate,8862.090606594951,-0.03840610709442693
2024-12-19,Current PG Gate,8761.903045585203,-0.04927710256138651
2024-12-20,Current PG Gate,8680.735243258712,-0.05808433174494243
2024-12-23,Current PG Gate,8595.414037888155,-0.06734223190211464
2024-12-24,Current PG Gate,8603.19471810785,-0.06649797799927792
2024-12-25,Current PG Gate,7311.549522564003,-0.2066497984863641
2024-12-26,Current PG Gate,7265.360501435332,-0.2116616046851818
2024-12-27,Current PG Gate,7318.448315547678,-0.20590123502701685
2024-12-30,Current PG Gate,7617.242136538771,-0.17348018154679845
2024-12-31,Current PG Gate,8378.399145433843,-0.09088974506998171
2025-01-02,Current PG Gate,8447.67307151626,-0.08337307804235383
2025-01-03,Current PG Gate,9275.99471326037,0.0
2025-01-06,Current PG Gate,9068.600969209749,-0.02235811365374596
2025-01-07,Current PG Gate,8959.818357303542,-0.0340854394305381
2025-01-08,Current PG Gate,8311.386526914868,-0.10398973006814671
2025-01-09,Current PG Gate,8150.217522364653,-0.12136457875362716
2025-01-10,Current PG Gate,8514.687526861964,-0.08207283530574783
2025-01-13,Current PG Gate,8790.746645519363,-0.052312240653536346
2025-01-14,Current PG Gate,8955.085685256372,-0.034595645849738066
2025-01-15,Current PG Gate,8869.554071062099,-0.043816394334210806
2025-01-16,Current PG Gate,8414.265628825013,-0.09289883307107583
2025-01-17,Current PG Gate,7847.22402232715,-0.1540288384264321
2025-01-20,Current PG Gate,7945.444964229533,-0.14344011506698773
2025-01-21,Current PG Gate,7695.4256641772545,-0.17039348317260627
2025-01-22,Current PG Gate,7250.177113005977,-0.21839356994872083
2025-01-23,Current PG Gate,7178.5956073101925,-0.22611042489619682
2025-01-24,Current PG Gate,7302.930579335746,-0.21270647460633596
2025-01-27,Current PG Gate,8891.340792497867,-0.04146767356525394
2025-02-05,Current PG Gate,10573.630422114693,0.0
2025-02-06,Current PG Gate,11809.888456159455,0.0
2025-02-07,Current PG Gate,13306.445956061601,0.0
2025-02-10,Current PG Gate,14926.31597826416,0.0
2025-02-11,Current PG Gate,15270.844718014441,0.0
2025-02-12,Current PG Gate,15953.391110676255,0.0
2025-02-13,Current PG Gate,20090.33328685987,0.0
2025-02-14,Current PG Gate,20433.82748840445,0.0
2025-02-17,Current PG Gate,20209.537477435806,-0.010976407190279147
2025-02-18,Current PG Gate,22248.059385778753,0.0
2025-02-19,Current PG Gate,21620.843260674003,-0.02819194763142696
2025-02-20,Current PG Gate,21328.63190735331,-0.04132618771294516
2025-02-21,Current PG Gate,20663.35452825516,-0.071228902712142
2025-02-24,Current PG Gate,20456.914600183893,-0.08050791102885058
2025-02-25,Current PG Gate,20245.67650728741,-0.09000258601302058
2025-02-26,Current PG Gate,19936.0982931059,-0.10391742724988806
2025-02-27,Current PG Gate,19692.13171210283,-0.11488317382457658
2025-02-28,Current PG Gate,19690.490473941827,-0.11495694377154342
2025-03-03,Current PG Gate,19447.640389341766,-0.1258725063556353
2025-03-04,Current PG Gate,19316.356246006417,-0.13177343196262403
2025-03-05,Current PG Gate,19038.29737575973,-0.14427154990743807
2025-03-06,Current PG Gate,18867.978338143115,-0.1519270058132005
2025-03-07,Current PG Gate,19294.74197995776,-0.13274494438417372
2025-03-10,Current PG Gate,20486.756713160907,-0.0791665754786548
2025-03-11,Current PG Gate,19930.985727119038,-0.10414722553917755
2025-03-12,Current PG Gate,19311.737850817557,-0.1319810183911201
2025-03-13,Current PG Gate,19468.958807941835,-0.1249142916084337
2025-03-14,Current PG Gate,19970.25225699643,-0.10238228374373748
2025-03-17,Current PG Gate,21330.25886414002,-0.04125305968148407
2025-03-18,Current PG Gate,21334.44237829992,-0.04106502017262825
2025-03-19,Current PG Gate,21283.925746041383,-0.04333562865054452
2025-03-20,Current PG Gate,21357.027727704248,-0.0400498597483997
2025-03-21,Current PG Gate,20380.430299690397,-0.08394570752009811
2025-03-24,Current PG Gate,20099.26837885021,-0.09658330057776088
2025-03-25,Current PG Gate,19865.37776749502,-0.10709615508338555
2025-03-26,Current PG Gate,19738.214328041762,-0.11281186436158641
2025-03-27,Current PG Gate,19461.363428718807,-0.12525568674278342
2025-03-28,Current PG Gate,19771.365207978604,-0.11132180721269036
2025-03-31,Current PG Gate,19743.177783872252,-0.1125887682369121
2025-04-01,Current PG Gate,19997.525678254704,-0.10115640508235157
2025-04-02,Current PG Gate,23018.028381190623,0.0
2025-04-03,Current PG Gate,24106.803072571067,0.0
2025-04-07,Current PG Gate,25253.25018720833,0.0
2025-04-08,Current PG Gate,28625.298262704317,0.0
2025-04-09,Current PG Gate,30161.268514966338,0.0
2025-04-10,Current PG Gate,29169.796488265387,-0.03287235834291824
2025-04-11,Current PG Gate,29791.461558271792,-0.012260988177968835
2025-04-14,Current PG Gate,28348.34217908868,-0.06010776154782971
2025-04-15,Current PG Gate,27525.51386934791,-0.0873887198845944
2025-04-16,Current PG Gate,27213.963836662744,-0.09771819367746781
2025-04-17,Current PG Gate,26854.27321833966,-0.10964377360274857
2025-04-18,Current PG Gate,26510.837909986458,-0.12103040703239976
2025-04-21,Current PG Gate,26345.236470525593,-0.12652094001110026
2025-04-22,Current PG Gate,25954.441337676242,-0.13947779335615884
2025-04-23,Current PG Gate,25691.13423866854,-0.14820776765671084
2025-04-24,Current PG Gate,25452.99973353981,-0.15610314198456987
2025-04-25,Current PG Gate,25616.3708747876,-0.15068655477548998
2025-04-28,Current PG Gate,26287.54088770214,-0.12843384307069228
2025-04-29,Current PG Gate,27483.118107061207,-0.08879435580026096
2025-04-30,Current PG Gate,27607.122648270513,-0.08468297231691135
2025-05-06,Current PG Gate,27293.546104003446,-0.09507963531241725
2025-05-07,Current PG Gate,27360.437175618466,-0.09286185486389831
2025-05-08,Current PG Gate,27383.2307398275,-0.09210613186777428
2025-05-09,Current PG Gate,29462.964384515555,-0.023152346198710982
2025-05-12,Current PG Gate,32921.30839809871,0.0
2025-05-13,Current PG Gate,39287.6068024528,0.0
2025-05-14,Current PG Gate,40859.47629555757,0.0
2025-05-15,Current PG Gate,43897.262227255014,0.0
2025-05-16,Current PG Gate,45938.26998145438,0.0
2025-05-19,Current PG Gate,51319.024896294184,0.0
2025-05-20,Current PG Gate,52765.30164906509,0.0
2025-05-21,Current PG Gate,52786.80329136269,0.0
2025-05-22,Current PG Gate,52581.94117061596,-0.003880934399758451
2025-05-23,Current PG Gate,54776.65422409819,0.0
2025-05-26,Current PG Gate,54698.502773308865,-0.0014267291768057522
2025-05-27,Current PG Gate,58536.53257591122,0.0
2025-05-28,Current PG Gate,60706.13472854763,0.0
2025-05-29,Current PG Gate,60717.08988117086,0.0
2025-05-30,Current PG Gate,57679.44991359964,-0.05002940644085829
2025-06-03,Current PG Gate,64670.77301295274,0.0
2025-06-04,Current PG Gate,59444.732639233756,-0.08080992587907176
2025-06-05,Current PG Gate,71755.84194281096,0.0
2025-06-06,Current PG Gate,75743.65192730451,0.0
2025-06-09,Current PG Gate,83769.71571522168,0.0
2025-06-10,Current PG Gate,86324.77557951314,0.0
2025-06-11,Current PG Gate,80794.6995683365,-0.0640612845391405
2025-06-12,Current PG Gate,74406.10372840818,-0.1380678000156137
2025-06-13,Current PG Gate,69532.10991867635,-0.19452892345337391
2025-06-16,Current PG Gate,70681.48742086088,-0.18121435073113323
2025-06-17,Current PG Gate,67289.35504864632,-0.22050935438961472
2025-06-18,Current PG Gate,65768.35854909368,-0.23812882098355515
2025-06-19,Current PG Gate,69839.27235588114,-0.19097070467848842
2025-06-20,Current PG Gate,79953.13912969134,-0.07381005519038897
2025-06-23,Current PG Gate,81569.31211261846,-0.05508804899833719
2025-06-24,Current PG Gate,83464.77240073634,-0.0331307340167073
2025-06-25,Current PG Gate,80362.96879811793,-0.06906252279687453
2025-06-26,Current PG Gate,77703.64513084074,-0.09986855327218935
2025-06-27,Current PG Gate,75501.68790545732,-0.12537637777102295
2025-06-30,Current PG Gate,76337.91849541395,-0.11568934893900029
2025-07-01,Current PG Gate,74027.56027383913,-0.1424529079064576
2025-07-02,Current PG Gate,68469.80474822146,-0.2068348363656688
2025-07-03,Current PG Gate,69013.47364083484,-0.20053688900393352
2025-07-04,Current PG Gate,77807.72649028733,-0.09866285816614506
2025-07-07,Current PG Gate,80329.24464864928,-0.06945318873538697
2025-07-08,Current PG Gate,84819.22215712433,-0.01744057151937861
2025-07-09,Current PG Gate,106655.3897611973,0.0
2025-07-10,Current PG Gate,125623.22706051396,0.0
2025-07-11,Current PG Gate,152260.63545731673,0.0
2025-07-14,Current PG Gate,194861.4424902562,0.0
2025-07-15,Current PG Gate,243328.56439517046,0.0
2025-07-16,Current PG Gate,363048.61541954067,0.0
2025-07-17,Current PG Gate,415493.600272067,0.0
2025-07-18,Current PG Gate,427011.5523037382,0.0
2025-07-21,Current PG Gate,463359.57462945685,0.0
2025-07-22,Current PG Gate,475915.59354350023,0.0
2025-07-23,Current PG Gate,496574.6142898384,0.0
2025-07-24,Current PG Gate,517628.3657729592,0.0
2025-07-25,Current PG Gate,530343.8613918062,0.0
2025-07-28,Current PG Gate,529018.6564666426,-0.002498765464515329
2025-07-29,Current PG Gate,544384.3432669705,0.0
2025-07-30,Current PG Gate,501315.3710744768,-0.07911500895493662
2025-07-31,Current PG Gate,515955.99151296355,-0.05222110463978835
2025-08-01,Current PG Gate,522105.1679154102,-0.04092545207648335
2025-08-04,Current PG Gate,501516.45778914745,-0.07874562523338458
2025-08-05,Current PG Gate,481453.3861559772,-0.11560023334493919
2025-08-06,Current PG Gate,492295.7254998498,-0.0956835339064408
2025-08-07,Current PG Gate,591166.9620056007,0.0
2025-08-08,Current PG Gate,679501.9855166113,0.0
2025-08-11,Current PG Gate,669442.1198270363,-0.01480476275860576
2025-08-12,Current PG Gate,694744.7417408464,0.0
2025-08-13,Current PG Gate,750391.3692821423,0.0
2025-08-14,Current PG Gate,739351.3219112599,-0.014712385859986354
2025-08-15,Current PG Gate,699205.7571106325,-0.06821188817839974
2025-08-18,Current PG Gate,734722.8317800029,-0.020880487361053413
2025-08-19,Current PG Gate,737898.3383532758,-0.016648686858989126
2025-08-20,Current PG Gate,747400.3749468784,-0.003985912495402477
2025-08-21,Current PG Gate,774196.5340775748,0.0
2025-08-22,Current PG Gate,806764.3985022702,0.0
2025-08-25,Current PG Gate,870517.2691178077,0.0
2025-08-26,Current PG Gate,1090909.7099101203,0.0
2025-08-27,Current PG Gate,1240664.9979167583,0.0
2025-08-28,Current PG Gate,1327976.0901646442,0.0
2025-08-29,Current PG Gate,1379607.2024863623,0.0
2025-09-01,Current PG Gate,1403735.5085365954,0.0
2025-09-02,Current PG Gate,1560533.1160984226,0.0
2025-09-03,Current PG Gate,1874865.0459687735,0.0
2025-09-04,Current PG Gate,1805992.9469445297,-0.03673443012462618
2025-09-05,Current PG Gate,1647716.0371871977,-0.12115485819631577
2025-09-08,Current PG Gate,1661945.8405850218,-0.1135650834397699
2025-09-09,Current PG Gate,1904201.2741601677,0.0
2025-09-10,Current PG Gate,2104267.1383767864,0.0
2025-09-11,Current PG Gate,2125318.4846804854,0.0
2025-09-12,Current PG Gate,2087817.8577277183,-0.017644709356774313
2025-09-15,Current PG Gate,2171835.3899780475,0.0
2025-09-16,Current PG Gate,2164678.0017631333,-0.0032955482021989058
2025-09-17,Current PG Gate,2244779.566335768,0.0
2025-09-18,Current PG Gate,2283283.223061403,0.0
2025-09-19,Current PG Gate,2144006.628914622,-0.06099838720841655
2025-09-22,Current PG Gate,2260833.918831372,-0.009832027846256808
2025-09-23,Current PG Gate,2215983.2610809393,-0.02947508276709898
2025-09-24,Current PG Gate,2164281.1514891176,-0.05211883938459827
2025-09-25,Current PG Gate,2051708.6194963865,-0.10142176022058425
2025-09-26,Current PG Gate,2071545.4811809075,-0.09273389290558509
2025-09-29,Current PG Gate,2257212.360076253,-0.011418146781718264
2025-09-30,Current PG Gate,2525535.431468914,0.0
2025-10-09,Current PG Gate,2642127.512203013,0.0
2025-10-10,Current PG Gate,2771971.9853427224,0.0
2025-10-13,Current PG Gate,3019416.259483716,0.0
2025-10-14,Current PG Gate,3089108.131688015,0.0
2025-10-15,Current PG Gate,3295166.4475000254,0.0
2025-10-16,Current PG Gate,3334262.8145493795,0.0
2025-10-17,Current PG Gate,3142865.2146113175,-0.0574032734021086
2025-10-20,Current PG Gate,3025509.2848421633,-0.09260023785765781
2025-10-21,Current PG Gate,3017770.257690046,-0.09492129878853206
2025-10-22,Current PG Gate,3017503.591828703,-0.09500127624567178
2025-10-23,Current PG Gate,3012954.300432023,-0.09636568320748307
2025-10-24,Current PG Gate,3092082.2007578216,-0.07263393057523215
2025-10-27,Current PG Gate,3394555.5005714623,0.0
2025-10-28,Current PG Gate,3935662.2923335345,0.0
2025-10-29,Current PG Gate,4239183.093374334,0.0
2025-10-30,Current PG Gate,4358390.885043313,0.0
2025-10-31,Current PG Gate,4335139.943305922,-0.0053347536626834335
2025-11-03,Current PG Gate,4414307.420804766,0.0
2025-11-04,Current PG Gate,4494392.469544518,0.0
2025-11-05,Current PG Gate,4618720.570281344,0.0
2025-11-06,Current PG Gate,4927767.191169393,0.0
2025-11-07,Current PG Gate,4906239.085404481,-0.004368734343515812
2025-11-10,Current PG Gate,4982266.6440425785,0.0
2025-11-11,Current PG Gate,5933517.244464338,0.0
2025-11-12,Current PG Gate,6409101.194584633,0.0
2025-11-13,Current PG Gate,6797161.521416861,0.0
2025-11-14,Current PG Gate,6517847.035028927,-0.04109281286134725
2025-11-17,Current PG Gate,6146455.752747046,-0.09573198556773088
2025-11-18,Current PG Gate,6087169.488495619,-0.1044541946934997
2025-11-19,Current PG Gate,5977105.267009565,-0.12064686881772912
2025-11-20,Current PG Gate,6141055.3339561885,-0.0965264964490512
2025-11-21,Current PG Gate,5711189.791442089,-0.1597684160591203
2025-11-24,Current PG Gate,6123045.2596849045,-0.09917614280724596
2025-11-25,Current PG Gate,6070355.258092997,-0.10692790822077769
2025-11-26,Current PG Gate,5933966.1834662175,-0.12699350092400208
2025-11-27,Current PG Gate,6080769.454517875,-0.10539576919597093
2025-11-28,Current PG Gate,6636600.594651193,-0.023621761268989072
2025-12-01,Current PG Gate,7355467.204509592,0.0
2025-12-02,Current PG Gate,7756571.157989523,0.0
2025-12-03,Current PG Gate,8088562.843003696,0.0
2025-12-04,Current PG Gate,8016115.626125993,-0.00895674772934063
2025-12-05,Current PG Gate,7897861.746541637,-0.023576635326139295
2025-12-08,Current PG Gate,8423101.639646543,0.0
2025-12-09,Current PG Gate,8192708.186956794,-0.027352567088270052
2025-12-10,Current PG Gate,8529570.06576132,0.0
2025-12-11,Current PG Gate,8661002.574674357,0.0
2025-12-12,Current PG Gate,10989295.120615566,0.0
2025-12-15,Current PG Gate,12611875.850819008,0.0
2025-12-16,Current PG Gate,15275854.14386557,0.0
2025-12-17,Current PG Gate,19639076.5708804,0.0
2025-12-18,Current PG Gate,24572939.101469003,0.0
2025-12-19,Current PG Gate,31483833.100074716,0.0
2025-12-22,Current PG Gate,36482089.90929762,0.0
2025-12-23,Current PG Gate,42707551.67496875,0.0
2025-12-24,Current PG Gate,45055555.01781724,0.0
2025-12-25,Current PG Gate,52105624.99059127,0.0
2025-12-26,Current PG Gate,59752452.235012546,0.0
2025-12-29,Current PG Gate,71062487.5792227,0.0
2025-12-30,Current PG Gate,83487231.27081256,0.0
2025-12-31,Current PG Gate,104828773.78309925,0.0
2026-01-05,Current PG Gate,121520591.51263063,0.0
2026-01-06,Current PG Gate,136962148.58717278,0.0
2026-01-07,Current PG Gate,149609841.48445007,0.0
2026-01-08,Current PG Gate,153250241.47973493,0.0
2026-01-09,Current PG Gate,163987342.1970918,0.0
2026-01-12,Current PG Gate,176744365.69873837,0.0
2026-01-13,Current PG Gate,177445257.574509,0.0
2026-01-14,Current PG Gate,166847484.29929808,-0.059724184348859954
2026-01-15,Current PG Gate,171097833.37348497,-0.035771168459426184
2026-01-16,Current PG Gate,178008892.35919616,0.0
2026-01-19,Current PG Gate,192627299.14491525,0.0
2026-01-20,Current PG Gate,212167575.68976772,0.0
2026-01-21,Current PG Gate,211669036.36755484,-0.0023497432187369327
2026-01-22,Current PG Gate,185549175.14599606,-0.12545932363714796
2026-01-23,Current PG Gate,187304985.85786763,-0.11718373908487445
2026-01-26,Current PG Gate,197653366.06836623,-0.06840917880225117
2026-01-27,Current PG Gate,226668687.80252737,0.0
2026-01-28,Current PG Gate,246447468.7182123,0.0
2026-01-29,Current PG Gate,244912855.52493674,-0.006226938346160282
2026-01-30,Current PG Gate,250312482.41301054,0.0
2026-02-02,Current PG Gate,290135050.07425046,0.0
2026-02-03,Current PG Gate,300244682.2842713,0.0
2026-02-04,Current PG Gate,351721923.46028465,0.0
2026-02-05,Current PG Gate,361246294.28183174,0.0
2026-02-06,Current PG Gate,350681212.3284539,-0.029246201609850475
2026-02-09,Current PG Gate,333780145.657194,-0.07603164118054484
2026-02-10,Current PG Gate,326701357.76298195,-0.09562710279845543
2026-02-11,Current PG Gate,331118341.7072402,-0.08340003219821746
2026-02-12,Current PG Gate,374451292.39733344,0.0
2026-02-13,Current PG Gate,398326505.6337777,0.0
2026-02-24,Current PG Gate,410463582.0647765,0.0
2026-02-25,Current PG Gate,413831441.0214448,0.0
2026-02-26,Current PG Gate,409111797.2703605,-0.011404749091646904
2026-02-27,Current PG Gate,418770596.0080006,0.0
2026-03-02,Current PG Gate,444397587.0649134,0.0
2026-03-03,Current PG Gate,427724164.2199936,-0.03751915701217412
2026-03-04,Current PG Gate,414834329.4042726,-0.06652434333835044
2026-03-05,Current PG Gate,440101392.27380955,-0.00966745751136644
2026-03-06,Current PG Gate,442222636.35560805,-0.004894155082321938
2026-03-09,Current PG Gate,461125733.5415486,0.0
2026-03-10,Current PG Gate,449723076.07365614,-0.024727870596849
2026-03-11,Current PG Gate,466924277.3856386,0.0
2026-03-12,Current PG Gate,478272396.40206593,0.0
2026-03-13,Current PG Gate,470081757.10022223,-0.017125469425917195
2026-03-16,Current PG Gate,469293903.8446837,-0.018772759257957183
2026-03-17,Current PG Gate,483544913.96904075,0.0
2026-03-18,Current PG Gate,511631133.95336866,0.0
2026-03-19,Current PG Gate,533234492.9941981,0.0
2026-03-20,Current PG Gate,519898304.09875053,-0.025009989171110636
2026-03-23,Current PG Gate,559817083.0895118,0.0
2026-03-24,Current PG Gate,498482552.87615216,-0.10956173376287004
2026-03-25,Current PG Gate,493027862.56500125,-0.1193054348322401
2026-03-26,Current PG Gate,490309154.0330914,-0.12416185778544098
2026-03-27,Current PG Gate,487579902.0891234,-0.1290371144119551
2026-03-30,Current PG Gate,479851511.43518144,-0.14284232130433983
2026-03-31,Current PG Gate,467068308.32912326,-0.16567692834332182
2026-04-01,Current PG Gate,462436893.07045394,-0.17395001503283392
2026-04-02,Current PG Gate,462319908.40637624,-0.17415898447591005
2026-04-03,Current PG Gate,468922683.9843271,-0.16236446126930915
2026-04-07,Current PG Gate,477982711.95537186,-0.14618055362389681
2026-04-08,Current PG Gate,504767547.6806277,-0.09833486163922922
2026-04-09,Current PG Gate,559255267.4761094,-0.0010035699702156675
2026-04-10,Current PG Gate,596154505.6957128,0.0
2026-04-13,Current PG Gate,578532568.7225333,-0.029559345446218965
2026-04-14,Current PG Gate,569266956.5309801,-0.045101645475873586
2026-04-15,Current PG Gate,573037334.3421923,-0.0387771477572626
2026-04-16,Current PG Gate,591774258.3874525,-0.007347503485105045
2026-04-17,Current PG Gate,687438978.0587867,0.0
2026-04-20,Current PG Gate,719450992.7213889,0.0
2026-04-21,Current PG Gate,811681325.2069757,0.0
2026-04-22,Current PG Gate,864840608.3295821,0.0
2026-04-23,Current PG Gate,870499768.6938941,0.0
2024-01-02,PPO Gate,0.9322314117614866,0.0
2024-01-03,PPO Gate,0.9231967720030535,-0.009691413145328176
2024-01-04,PPO Gate,0.9266251831971049,-0.006013773504787379
2024-01-05,PPO Gate,0.9679956483593061,0.0
2024-01-08,PPO Gate,1.044220795303165,0.0
2024-01-09,PPO Gate,1.1318108681826509,0.0
2024-01-10,PPO Gate,1.1163263522821925,-0.01368118679167829
2024-01-11,PPO Gate,1.1389420928474283,0.0
2024-01-12,PPO Gate,1.2114298568708313,0.0
2024-01-15,PPO Gate,1.0813219300462036,-0.1074002973318664
2024-01-16,PPO Gate,1.1276366196027345,-0.06916887246327064
2024-01-17,PPO Gate,1.3086674608197455,0.0
2024-01-18,PPO Gate,1.3659076851461125,0.0
2024-01-19,PPO Gate,1.3447924317443047,-0.015458770480194617
2024-01-22,PPO Gate,1.2008013393438448,-0.12087665044845697
2024-01-23,PPO Gate,1.2071836387913355,-0.11620408032025831
2024-01-24,PPO Gate,1.1888687278586627,-0.1296126811589846
2024-01-25,PPO Gate,1.1570033283795158,-0.15294178299044414
2024-01-26,PPO Gate,1.150712229372296,-0.15754758400879543
2024-01-29,PPO Gate,1.1398453433982794,-0.16550338226089634
